ID,DLC,Timestamp,Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7
305,5,67181,0,0,0,0,0,0,0,0
111,1,67190,56,0,0,0,4,0,0,0
112,1,67190,0,0,0,0,236,202,0,36
305,5,67191,0,0,0,0,0,0,0,0
111,1,67200,56,0,0,0,4,0,0,0
112,1,67200,0,0,0,0,4,0,0,0
305,5,67201,0,0,0,0,0,0,0,0
111,1,67210,56,0,0,0,4,0,0,0
112,1,67210,0,0,0,0,236,202,0,36
305,5,67211,0,0,0,0,0,0,0,0
111,1,67220,56,0,0,0,4,0,0,0
112,1,67220,0,0,0,0,236,202,0,36
305,5,67221,0,0,0,0,0,0,0,0
111,1,67230,56,0,0,0,4,0,0,0
112,1,67230,0,0,0,0,236,202,0,36
305,5,67231,0,0,0,0,0,0,0,0
100,1,67238,11,0,0,0,236,202,0,36
120,5,67238,0,0,0,0,0,0,0,0
121,4,67239,0,0,0,0,4,0,0,0
122,2,67239,244,1,0,0,4,0,0,0
123,4,67239,0,0,0,0,4,0,0,0
130,8,67240,34,57,0,48,245,159,134,1
131,3,67241,0,0,0,48,4,0,0,0
132,3,67241,224,230,11,48,4,0,0,0
133,8,67241,232,163,143,62,250,232,163,15
305,5,67242,0,0,0,0,0,130,3,8
140,5,67242,129,28,201,14,1,0,0,0
141,6,67242,1,0,1,0,1,0,0,0
142,4,67242,1,0,1,0,4,0,0,0
143,1,67242,0,0,1,0,4,0,0,0
151,3,67242,44,232,7,0,4,0,0,0
153,8,67243,71,130,0,0,130,36,73,0
111,1,67243,56,130,0,0,130,36,73,0
112,1,67243,0,130,0,0,4,0,0,0
111,1,67250,56,130,0,0,4,0,0,0
112,1,67250,0,130,0,0,236,202,0,36
305,5,67251,0,0,0,0,0,0,0,0
111,1,67260,56,0,0,0,4,0,0,0
112,1,67260,0,0,0,0,236,202,0,36
305,5,67261,0,0,0,0,0,0,0,0
111,1,67270,56,0,0,0,4,0,0,0
112,1,67270,0,0,0,0,236,202,0,36
502,1,67271,1,0,0,0,4,0,0,0
503,1,67271,0,0,0,0,4,0,0,0
504,1,67271,6,0,0,0,4,0,0,0
506,5,67271,41,147,143,0,1,0,0,0
300,1,67272,1,147,143,0,4,0,0,0
302,5,67272,41,147,143,0,1,0,0,0
303,2,67272,90,4,143,0,4,0,0,0
304,3,67272,0,0,0,0,4,0,0,0
306,4,67272,8,0,0,0,4,0,0,0
307,4,67272,0,0,0,0,236,202,0,36
308,4,67273,33,0,0,0,249,130,3,8
309,1,67273,0,240,0,36,4,0,0,0
397,1,67273,0,240,0,36,4,0,0,0
399,2,67273,0,0,0,36,4,0,0,0
305,5,67273,0,0,0,0,0,0,0,0
415,1,67273,1,0,0,0,4,0,0,0
416,7,67273,0,0,0,0,0,0,0,0
417,4,67274,0,0,0,0,4,0,0,0
418,4,67274,0,0,0,0,4,0,0,0
419,5,67274,41,147,143,0,1,0,0,0
420,1,67274,0,147,143,0,4,0,0,0
491,1,67274,0,147,143,0,4,0,0,0
493,2,67274,56,0,143,0,236,202,0,36
507,1,67274,0,0,143,0,236,202,0,36
501,1,67275,0,0,143,0,4,0,0,0
551,2,67275,0,14,143,0,4,0,0,0
111,1,67280,56,14,143,0,4,0,0,0
112,1,67280,0,14,143,0,236,202,0,36
305,5,67281,0,0,0,0,0,0,0,0
111,1,67290,56,0,0,0,4,0,0,0
112,1,67290,0,0,0,0,236,202,0,36
305,5,67291,0,0,0,0,0,0,0,0
111,1,67300,56,0,0,0,4,0,0,0
112,1,67300,0,0,0,0,4,0,0,0
305,5,67301,0,0,0,0,0,0,0,0
111,1,67310,56,0,0,0,4,0,0,0
112,1,67310,0,0,0,0,236,202,0,36
305,5,67311,0,0,0,0,0,0,0,0
111,1,67320,56,0,0,0,4,0,0,0
112,1,67320,0,0,0,0,236,202,0,36
305,5,67321,0,0,0,0,0,0,0,0
111,1,67330,56,0,0,0,4,0,0,0
112,1,67330,0,0,0,0,236,202,0,36
305,5,67331,0,0,0,0,0,0,0,0
100,1,67338,11,0,0,0,236,202,0,36
120,5,67338,0,0,0,0,0,0,0,0
121,4,67339,0,0,0,0,4,0,0,0
122,2,67339,244,1,0,0,4,0,0,0
123,4,67339,0,0,0,0,4,0,0,0
130,8,67340,0,0,0,48,117,0,0,0
131,3,67341,0,0,0,48,4,0,0,0
132,3,67341,224,230,11,48,4,0,0,0
133,8,67341,232,163,143,62,250,232,163,15
305,5,67342,0,0,0,0,0,0,0,0
140,5,67342,129,28,201,14,1,0,0,0
141,6,67342,1,0,1,0,1,0,0,0
142,4,67342,1,0,1,0,1,0,0,0
143,1,67342,0,0,1,0,1,0,0,0
151,3,67342,44,232,7,0,4,0,0,0
153,8,67343,71,130,0,0,130,36,73,0
111,1,67343,56,130,0,0,130,36,73,0
112,1,67343,0,130,0,0,4,0,0,0
111,1,67350,56,130,0,0,4,0,0,0
112,1,67350,0,130,0,0,236,202,0,36
305,5,67351,0,0,0,0,0,0,0,0
111,1,67360,56,0,0,0,4,0,0,0
112,1,67360,0,0,0,0,236,202,0,36
305,5,67361,0,0,0,0,0,0,0,0
111,1,67370,56,0,0,0,4,0,0,0
112,1,67370,0,0,0,0,236,202,0,36
502,1,67371,1,0,0,0,4,0,0,0
503,1,67371,0,0,0,0,4,0,0,0
504,1,67371,6,0,0,0,4,0,0,0
506,5,67371,41,147,143,0,1,0,0,0
300,1,67372,1,147,143,0,4,0,0,0
302,5,67372,41,147,143,0,1,0,0,0
303,2,67372,90,4,143,0,4,0,0,0
304,3,67372,0,0,0,0,4,0,0,0
306,4,67372,9,0,0,0,4,0,0,0
307,4,67372,0,0,0,0,236,202,0,36
308,4,67373,32,0,0,0,249,130,3,8
309,1,67373,0,240,0,36,4,0,0,0
397,1,67373,0,240,0,36,4,0,0,0
399,2,67373,0,0,0,36,4,0,0,0
305,5,67373,0,0,0,0,0,0,0,0
415,1,67373,1,0,0,0,4,0,0,0
416,7,67373,0,0,0,0,0,0,0,0
417,4,67374,0,0,0,0,4,0,0,0
418,4,67374,0,0,0,0,4,0,0,0
419,5,67374,41,147,143,0,1,0,0,0
420,1,67374,0,147,143,0,1,0,0,0
491,1,67374,0,147,143,0,1,0,0,0
493,2,67374,56,0,143,0,236,202,0,36
507,1,67374,0,0,143,0,236,202,0,36
501,1,67375,0,0,143,0,4,0,0,0
551,2,67375,0,14,143,0,4,0,0,0
111,1,67380,56,14,143,0,4,0,0,0
112,1,67380,0,14,143,0,236,202,0,36
305,5,67381,0,0,0,0,0,0,0,0
111,1,67390,56,0,0,0,4,0,0,0
112,1,67390,0,0,0,0,236,202,0,36
305,5,67391,0,0,0,0,0,0,0,0
111,1,67400,56,0,0,0,4,0,0,0
112,1,67400,0,0,0,0,4,0,0,0
305,5,67401,0,0,0,0,0,0,0,0
111,1,67410,56,0,0,0,4,0,0,0
112,1,67410,0,0,0,0,236,202,0,36
305,5,67411,0,0,0,0,0,0,0,0
111,1,67420,56,0,0,0,4,0,0,0
112,1,67420,0,0,0,0,236,202,0,36
305,5,67421,0,0,0,0,0,0,0,0
111,1,67430,56,0,0,0,4,0,0,0
112,1,67430,0,0,0,0,236,202,0,36
305,5,67431,0,0,0,0,0,0,0,0
100,1,67438,11,0,0,0,236,202,0,36
120,5,67438,0,0,0,0,0,0,0,0
121,4,67439,0,0,0,0,4,0,0,0
122,2,67439,244,1,0,0,4,0,0,0
123,4,67439,0,0,0,0,4,0,0,0
130,8,67440,160,10,1,48,245,159,134,1
131,3,67441,0,0,0,48,4,0,0,0
132,3,67441,224,230,11,48,4,0,0,0
133,8,67441,232,163,143,62,250,232,163,15
305,5,67442,0,0,0,0,0,0,0,0
140,5,67442,129,28,201,14,1,0,0,0
141,6,67442,1,0,1,0,1,0,0,0
142,4,67442,1,0,1,0,4,0,0,0
143,1,67442,0,0,1,0,4,0,0,0
151,3,67442,44,232,7,36,225,255,255,255
153,8,67443,71,130,0,0,130,36,73,0
111,1,67443,56,130,0,0,4,0,0,0
112,1,67443,0,130,0,0,4,0,0,0
111,1,67450,56,130,0,0,4,0,0,0
112,1,67450,0,130,0,0,236,202,0,36
305,5,67451,0,0,0,0,0,0,0,0
111,1,67460,56,0,0,0,4,0,0,0
112,1,67460,0,0,0,0,236,202,0,36
305,5,67461,0,0,0,0,0,0,0,0
111,1,67470,56,0,0,0,4,0,0,0
112,1,67470,0,0,0,0,236,202,0,36
502,1,67473,1,0,0,0,4,0,0,0
503,1,67473,0,0,0,0,4,0,0,0
504,1,67473,6,0,0,0,4,0,0,0
415,1,67473,1,0,0,0,4,0,0,0
416,7,67473,0,0,0,0,0,0,0,0
300,1,67473,1,0,0,0,4,0,0,0
302,5,67474,41,147,143,0,1,0,0,0
303,2,67474,91,4,143,0,4,0,0,0
304,3,67474,0,0,0,0,4,0,0,0
306,4,67474,9,0,0,0,4,0,0,0
307,4,67474,0,0,0,0,4,0,0,0
308,4,67474,32,0,0,0,236,202,0,36
309,1,67475,0,0,0,0,4,0,0,0
397,1,67475,0,0,0,0,4,0,0,0
399,2,67475,0,0,0,0,4,0,0,0
305,5,67475,0,0,0,0,0,0,0,0
301,3,67475,0,0,0,0,4,0,0,0
396,3,67475,0,204,3,0,4,0,0,0
398,8,67475,0,0,0,73,130,36,9,0
417,4,67476,0,0,0,0,4,0,0,0
418,4,67476,0,0,0,0,4,0,0,0
419,5,67476,41,147,143,0,1,0,0,0
420,1,67476,0,147,143,0,1,0,0,0
491,1,67476,0,147,143,0,236,202,0,36
493,2,67476,56,0,143,0,4,0,0,0
414,3,67477,0,0,0,0,4,0,0,0
490,3,67477,0,135,1,0,4,0,0,0
492,7,67477,0,0,0,73,0,0,0,0
506,5,67477,41,147,143,0,1,0,0,0
507,1,67477,0,147,143,0,1,0,0,0
501,1,67477,0,147,143,0,4,0,0,0
551,2,67477,0,14,143,0,4,0,0,0
505,3,67478,0,0,0,0,4,0,0,0
500,1,67478,0,0,0,0,4,0,0,0
550,3,67478,0,0,0,0,4,0,0,0
111,1,67480,56,0,0,0,4,0,0,0
112,1,67480,0,0,0,0,236,202,0,36
305,5,67481,0,0,0,0,0,0,0,0
111,1,67490,56,0,0,0,4,0,0,0
112,1,67490,0,0,0,0,236,202,0,36
305,5,67491,0,0,0,0,0,0,0,0
111,1,67500,56,0,0,0,4,0,0,0
112,1,67500,0,0,0,0,4,0,0,0
305,5,67501,0,0,0,0,0,0,0,0
111,1,67510,56,0,0,0,4,0,0,0
112,1,67510,0,0,0,0,236,202,0,36
305,5,67511,0,0,0,0,0,0,0,0
111,1,67520,56,0,0,0,4,0,0,0
112,1,67520,0,0,0,0,236,202,0,36
305,5,67521,0,0,0,0,0,0,0,0
111,1,67530,56,0,0,0,4,0,0,0
112,1,67530,0,0,0,0,236,202,0,36
305,5,67531,0,0,0,0,0,0,0,0
100,1,67538,11,0,0,0,236,202,0,36
120,5,67538,0,0,0,0,0,0,0,0
121,4,67539,0,0,0,0,4,0,0,0
122,2,67539,244,1,0,0,4,0,0,0
123,4,67539,0,0,0,0,4,0,0,0
305,5,67541,0,0,0,0,0,0,0,0
130,8,67543,0,0,0,48,117,0,0,0
131,3,67543,0,0,0,48,4,0,0,0
132,3,67543,224,230,11,48,4,0,0,0
133,8,67543,232,163,143,62,250,232,163,15
140,5,67544,129,28,201,14,1,0,0,0
141,6,67544,1,0,1,0,1,0,0,0
142,4,67544,1,0,1,0,1,0,0,0
143,1,67544,0,0,1,0,1,0,0,0
151,3,67544,44,232,7,0,236,202,0,36
153,8,67545,71,130,0,0,130,36,73,0
111,1,67545,56,130,0,0,130,36,73,0
112,1,67545,0,130,0,0,4,0,0,0
104,5,67545,0,0,0,0,0,0,0,0
105,4,67545,254,3,0,0,0,0,0,0
106,8,67545,0,0,0,0,0,0,0,0
110,1,67546,0,0,0,0,4,0,0,0
144,3,67546,113,43,1,0,4,0,0,0
150,1,67546,0,43,1,0,4,0,0,0
152,3,67546,0,0,0,0,4,0,0,0
111,1,67550,56,0,0,0,4,0,0,0
112,1,67550,0,0,0,0,236,202,0,36
305,5,67551,0,0,0,0,0,0,0,0
111,1,67560,56,0,0,0,4,0,0,0
112,1,67560,0,0,0,0,236,202,0,36
305,5,67561,0,0,0,0,0,0,0,0
111,1,67570,56,0,0,0,4,0,0,0
112,1,67570,0,0,0,0,236,202,0,36
502,1,67571,1,0,0,0,4,0,0,0
503,1,67571,0,0,0,0,4,0,0,0
504,1,67571,6,0,0,0,4,0,0,0
506,5,67571,41,147,143,0,1,0,0,0
300,1,67572,1,147,143,0,4,0,0,0
302,5,67572,41,147,143,0,1,0,0,0
303,2,67572,91,4,143,0,4,0,0,0
304,3,67572,0,0,0,0,4,0,0,0
306,4,67572,8,0,0,0,4,0,0,0
307,4,67572,0,0,0,0,236,202,0,36
308,4,67573,33,0,0,0,249,130,3,8
309,1,67573,0,240,0,36,4,0,0,0
397,1,67573,0,240,0,36,4,0,0,0
399,2,67573,0,0,0,36,4,0,0,0
305,5,67573,0,0,0,0,0,0,0,0
415,1,67573,1,0,0,0,4,0,0,0
416,7,67573,0,0,0,0,0,0,0,0
417,4,67574,0,0,0,0,4,0,0,0
418,4,67574,0,0,0,0,4,0,0,0
419,5,67574,41,147,143,0,1,0,0,0
420,1,67574,0,147,143,0,1,0,0,0
491,1,67574,0,147,143,0,1,0,0,0
493,2,67574,56,0,143,0,236,202,0,36
507,1,67574,0,0,143,0,236,202,0,36
501,1,67575,0,0,143,0,4,0,0,0
551,2,67575,0,14,143,0,4,0,0,0
111,1,67580,56,14,143,0,4,0,0,0
112,1,67580,0,14,143,0,236,202,0,36
305,5,67581,0,0,0,0,0,0,0,0
111,1,67590,56,0,0,0,4,0,0,0
112,1,67590,0,0,0,0,236,202,0,36
305,5,67591,0,0,0,0,0,0,0,0
111,1,67600,56,0,0,0,4,0,0,0
112,1,67600,0,0,0,0,4,0,0,0
305,5,67601,0,0,0,0,0,0,0,0
111,1,67610,56,0,0,0,4,0,0,0
112,1,67610,0,0,0,0,236,202,0,36
305,5,67611,0,0,0,0,0,0,0,0
111,1,67620,56,0,0,0,4,0,0,0
112,1,67620,0,0,0,0,236,202,0,36
305,5,67621,0,0,0,0,0,0,0,0
111,1,67630,56,0,0,0,4,0,0,0
112,1,67630,0,0,0,0,236,202,0,36
305,5,67631,0,0,0,0,0,0,0,0
100,1,67638,11,0,0,0,236,202,0,36
120,5,67638,0,0,0,0,0,0,0,0
121,4,67639,0,0,0,0,4,0,0,0
122,2,67639,244,1,0,0,4,0,0,0
123,4,67639,0,0,0,0,4,0,0,0
130,8,67640,0,0,0,48,245,79,195,0
131,3,67641,0,0,0,48,4,0,0,0
132,3,67641,224,230,11,48,4,0,0,0
133,8,67641,232,163,143,62,250,232,163,15
305,5,67642,0,0,0,0,0,130,3,8
140,5,67642,129,28,201,14,1,0,0,0
141,6,67642,1,0,1,0,1,0,0,0
142,4,67642,1,0,1,0,1,0,0,0
143,1,67642,0,0,1,0,1,0,0,0
151,3,67642,44,232,7,36,4,0,0,0
153,8,67643,71,130,0,0,130,36,73,0
111,1,67643,56,130,0,0,130,36,73,0
112,1,67643,0,130,0,0,4,0,0,0
111,1,67650,56,130,0,0,4,0,0,0
112,1,67650,0,130,0,0,236,202,0,36
305,5,67651,0,0,0,0,0,0,0,0
111,1,67660,56,0,0,0,4,0,0,0
112,1,67660,0,0,0,0,236,202,0,36
305,5,67661,0,0,0,0,0,0,0,0
111,1,67670,56,0,0,0,4,0,0,0
112,1,67670,0,0,0,0,236,202,0,36
502,1,67671,1,0,0,0,4,0,0,0
503,1,67671,0,0,0,0,4,0,0,0
504,1,67671,6,0,0,0,4,0,0,0
506,5,67671,41,147,143,0,1,0,0,0
300,1,67672,1,147,143,0,4,0,0,0
302,5,67672,41,147,143,0,1,0,0,0
303,2,67672,89,4,143,0,4,0,0,0
304,3,67672,0,0,0,0,4,0,0,0
306,4,67672,9,0,0,0,4,0,0,0
307,4,67672,0,0,0,0,236,202,0,36
308,4,67673,32,0,0,0,249,130,3,8
309,1,67673,0,240,0,36,225,255,255,255
397,1,67673,0,240,0,36,4,0,0,0
399,2,67673,0,0,0,36,4,0,0,0
305,5,67673,0,0,0,0,0,0,0,0
415,1,67673,1,0,0,0,4,0,0,0
416,7,67673,0,0,0,0,0,0,0,0
417,4,67674,0,0,0,0,4,0,0,0
418,4,67674,0,0,0,0,4,0,0,0
419,5,67674,41,147,143,0,1,0,0,0
420,1,67674,0,147,143,0,1,0,0,0
491,1,67674,0,147,143,0,1,0,0,0
493,2,67674,56,0,143,0,236,202,0,36
507,1,67674,0,0,143,0,4,0,0,0
501,1,67675,0,0,143,0,4,0,0,0
551,2,67675,0,14,143,0,4,0,0,0
111,1,67680,56,14,143,0,4,0,0,0
112,1,67680,0,14,143,0,236,202,0,36
305,5,67681,0,0,0,0,0,0,0,0
111,1,67690,56,0,0,0,4,0,0,0
112,1,67690,0,0,0,0,236,202,0,36
305,5,67691,0,0,0,0,0,0,0,0
111,1,67700,56,0,0,0,4,0,0,0
112,1,67700,0,0,0,0,4,0,0,0
305,5,67701,0,0,0,0,0,0,0,0
111,1,67710,56,0,0,0,4,0,0,0
112,1,67710,0,0,0,0,236,202,0,36
305,5,67711,0,0,0,0,0,0,0,0
111,1,67720,56,0,0,0,4,0,0,0
112,1,67720,0,0,0,0,236,202,0,36
305,5,67721,0,0,0,0,0,0,0,0
111,1,67730,56,0,0,0,4,0,0,0
112,1,67730,0,0,0,0,236,202,0,36
305,5,67731,0,0,0,0,0,0,0,0
100,1,67738,11,0,0,0,236,202,0,36
120,5,67738,0,0,0,0,0,0,0,0
121,4,67739,0,0,0,0,4,0,0,0
122,2,67739,244,1,0,0,4,0,0,0
123,4,67739,0,0,0,0,4,0,0,0
130,8,67740,168,66,0,48,245,159,134,1
131,3,67741,0,0,0,48,4,0,0,0
132,3,67741,224,230,11,48,4,0,0,0
133,8,67741,232,163,143,62,250,232,163,15
305,5,67742,0,0,0,0,0,8,1,0
140,5,67742,129,28,201,14,1,0,0,0
141,6,67742,1,0,1,0,1,0,0,0
142,4,67742,1,0,1,0,4,0,0,0
143,1,67742,0,0,1,0,4,0,0,0
151,3,67742,44,232,7,0,4,0,0,0
153,8,67743,71,130,0,0,130,36,73,0
111,1,67743,56,130,0,0,4,0,0,0
112,1,67743,0,130,0,0,4,0,0,0
111,1,67750,56,130,0,0,4,0,0,0
112,1,67750,0,130,0,0,236,202,0,36
305,5,67751,0,0,0,0,0,0,0,0
111,1,67760,56,0,0,0,4,0,0,0
112,1,67760,0,0,0,0,236,202,0,36
305,5,67761,0,0,0,0,0,0,0,0
111,1,67770,56,0,0,0,4,0,0,0
112,1,67770,0,0,0,0,236,202,0,36
502,1,67771,1,0,0,0,4,0,0,0
503,1,67771,0,0,0,0,4,0,0,0
504,1,67771,6,0,0,0,4,0,0,0
506,5,67771,41,147,143,0,1,0,0,0
300,1,67772,1,147,143,0,4,0,0,0
302,5,67772,41,147,143,0,1,0,0,0
303,2,67772,89,4,143,0,1,0,0,0
304,3,67772,0,0,0,0,4,0,0,0
306,4,67772,8,0,0,0,4,0,0,0
307,4,67772,0,0,0,0,236,202,0,36
308,4,67773,32,0,0,0,249,130,3,8
309,1,67773,0,240,0,36,225,255,255,255
397,1,67773,0,240,0,36,4,0,0,0
399,2,67773,0,0,0,36,4,0,0,0
305,5,67773,0,0,0,0,0,0,0,0
415,1,67773,1,0,0,0,4,0,0,0
416,7,67773,0,0,0,0,0,0,0,0
417,4,67774,0,0,0,0,4,0,0,0
418,4,67774,0,0,0,0,4,0,0,0
419,5,67774,41,147,143,0,1,0,0,0
420,1,67774,0,147,143,0,4,0,0,0
491,1,67774,0,147,143,0,4,0,0,0
493,2,67774,56,0,143,0,236,202,0,36
507,1,67774,0,0,143,0,4,0,0,0
501,1,67775,0,0,143,0,4,0,0,0
551,2,67775,0,14,143,0,4,0,0,0
111,1,67780,56,14,143,0,4,0,0,0
112,1,67780,0,14,143,0,236,202,0,36
305,5,67781,0,0,0,0,0,0,0,0
111,1,67790,56,0,0,0,4,0,0,0
112,1,67790,0,0,0,0,236,202,0,36
305,5,67791,0,0,0,0,0,0,0,0
111,1,67800,56,0,0,0,4,0,0,0
112,1,67800,0,0,0,0,4,0,0,0
305,5,67801,0,0,0,0,0,0,0,0
111,1,67810,56,0,0,0,4,0,0,0
112,1,67810,0,0,0,0,236,202,0,36
305,5,67811,0,0,0,0,0,0,0,0
111,1,67820,56,0,0,0,4,0,0,0
112,1,67820,0,0,0,0,236,202,0,36
305,5,67821,0,0,0,0,0,0,0,0
111,1,67830,56,0,0,0,4,0,0,0
112,1,67830,0,0,0,0,236,202,0,36
305,5,67831,0,0,0,0,0,0,0,0
100,1,67838,11,0,0,0,236,202,0,36
120,5,67838,0,0,0,0,0,0,0,0
121,4,67839,0,0,0,0,4,0,0,0
122,2,67839,244,1,0,0,4,0,0,0
123,4,67839,0,0,0,0,4,0,0,0
130,8,67840,0,0,0,48,117,0,0,0
131,3,67841,0,0,0,48,4,0,0,0
132,3,67841,224,230,11,48,4,0,0,0
133,8,67841,232,163,143,62,250,232,163,15
305,5,67842,0,0,0,0,0,0,0,0
140,5,67842,129,28,201,14,1,0,0,0
141,6,67842,1,0,1,0,1,0,0,0
142,4,67842,1,0,1,0,4,0,0,0
143,1,67842,0,0,1,0,4,0,0,0
151,3,67842,44,232,7,0,4,0,0,0
153,8,67843,71,130,0,0,130,36,73,0
111,1,67843,56,130,0,0,4,0,0,0
112,1,67843,0,130,0,0,4,0,0,0
111,1,67850,56,130,0,0,4,0,0,0
112,1,67850,0,130,0,0,236,202,0,36
305,5,67851,0,0,0,0,0,0,0,0
111,1,67860,56,0,0,0,4,0,0,0
112,1,67860,0,0,0,0,236,202,0,36
305,5,67861,0,0,0,0,0,0,0,0
111,1,67870,56,0,0,0,4,0,0,0
112,1,67870,0,0,0,0,236,202,0,36
502,1,67871,1,0,0,0,4,0,0,0
503,1,67871,0,0,0,0,4,0,0,0
504,1,67871,6,0,0,0,4,0,0,0
506,5,67871,41,147,143,0,1,0,0,0
300,1,67872,1,147,143,0,4,0,0,0
302,5,67872,41,147,143,0,1,0,0,0
303,2,67872,89,4,143,0,4,0,0,0
304,3,67872,0,0,0,0,4,0,0,0
306,4,67872,7,0,0,0,4,0,0,0
307,4,67872,0,0,0,0,236,202,0,36
308,4,67873,0,0,0,0,4,0,0,0
309,1,67873,0,0,0,0,4,0,0,0
397,1,67873,0,0,0,0,4,0,0,0
399,2,67873,0,0,0,0,4,0,0,0
305,5,67873,0,0,0,0,0,0,0,0
415,1,67873,1,0,0,0,4,0,0,0
416,7,67873,0,0,0,0,0,0,0,0
417,4,67874,0,0,0,0,4,0,0,0
418,4,67874,0,0,0,0,4,0,0,0
419,5,67874,41,147,143,0,1,0,0,0
420,1,67874,0,147,143,0,4,0,0,0
491,1,67874,0,147,143,0,4,0,0,0
493,2,67874,56,0,143,0,236,202,0,36
507,1,67874,0,0,143,0,4,0,0,0
501,1,67875,0,0,143,0,4,0,0,0
551,2,67875,0,14,143,0,4,0,0,0
111,1,67880,56,14,143,0,4,0,0,0
112,1,67880,0,14,143,0,236,202,0,36
305,5,67881,0,0,0,0,0,0,0,0
111,1,67890,56,0,0,0,4,0,0,0
112,1,67890,0,0,0,0,236,202,0,36
305,5,67891,0,0,0,0,0,0,0,0
111,1,67900,56,0,0,0,4,0,0,0
112,1,67900,0,0,0,0,4,0,0,0
305,5,67901,0,0,0,0,0,0,0,0
111,1,67910,56,0,0,0,4,0,0,0
112,1,67910,0,0,0,0,236,202,0,36
305,5,67911,0,0,0,0,0,0,0,0
111,1,67920,56,0,0,0,4,0,0,0
112,1,67920,0,0,0,0,236,202,0,36
305,5,67921,0,0,0,0,0,0,0,0
111,1,67930,56,0,0,0,4,0,0,0
112,1,67930,0,0,0,0,236,202,0,36
305,5,67931,0,0,0,0,0,0,0,0
100,1,67938,11,0,0,0,236,202,0,36
120,5,67938,0,0,0,0,0,0,0,0
121,4,67939,0,0,0,0,4,0,0,0
122,2,67939,244,1,0,0,4,0,0,0
123,4,67939,0,0,0,0,4,0,0,0
130,8,67940,0,0,0,48,117,0,0,0
131,3,67941,0,0,0,48,4,0,0,0
132,3,67941,224,230,11,48,4,0,0,0
133,8,67941,232,163,143,62,250,232,163,15
305,5,67942,0,0,0,0,0,130,3,8
140,5,67942,129,28,201,14,1,0,0,0
141,6,67942,1,0,1,0,1,0,0,0
142,4,67942,1,0,1,0,4,0,0,0
143,1,67942,0,0,1,0,4,0,0,0
151,3,67942,44,232,7,0,4,0,0,0
153,8,67943,71,130,0,0,130,36,73,0
111,1,67943,56,130,0,0,130,36,73,0
112,1,67943,0,130,0,0,4,0,0,0
111,1,67950,56,130,0,0,4,0,0,0
112,1,67950,0,130,0,0,236,202,0,36
305,5,67951,0,0,0,0,0,0,0,0
111,1,67960,56,0,0,0,4,0,0,0
112,1,67960,0,0,0,0,236,202,0,36
305,5,67961,0,0,0,0,0,0,0,0
111,1,67970,56,0,0,0,4,0,0,0
112,1,67970,0,0,0,0,236,202,0,36
502,1,67971,1,0,0,0,4,0,0,0
503,1,67971,0,0,0,0,4,0,0,0
504,1,67971,6,0,0,0,4,0,0,0
506,5,67971,41,147,143,0,1,0,0,0
300,1,67972,1,147,143,0,4,0,0,0
302,5,67972,41,147,143,0,1,0,0,0
303,2,67972,89,4,143,0,4,0,0,0
304,3,67972,0,0,0,0,4,0,0,0
306,4,67972,8,0,0,0,4,0,0,0
307,4,67972,0,0,0,0,236,202,0,36
308,4,67973,0,0,0,0,249,130,3,8
309,1,67973,0,240,0,36,4,0,0,0
397,1,67973,0,240,0,36,4,0,0,0
399,2,67973,0,0,0,36,4,0,0,0
305,5,67973,0,0,0,0,0,0,0,0
415,1,67973,1,0,0,0,4,0,0,0
416,7,67973,0,0,0,0,0,0,0,0
417,4,67974,0,0,0,0,4,0,0,0
418,4,67974,0,0,0,0,4,0,0,0
419,5,67974,41,147,143,0,1,0,0,0
420,1,67974,0,147,143,0,1,0,0,0
491,1,67974,0,147,143,0,1,0,0,0
493,2,67974,56,0,143,0,236,202,0,36
507,1,67974,0,0,143,0,236,202,0,36
501,1,67975,0,0,143,0,4,0,0,0
551,2,67975,0,14,143,0,4,0,0,0
111,1,67980,56,14,143,0,4,0,0,0
112,1,67980,0,14,143,0,236,202,0,36
305,5,67981,0,0,0,0,0,0,0,0
111,1,67990,56,0,0,0,4,0,0,0
112,1,67990,0,0,0,0,236,202,0,36
305,5,67991,0,0,0,0,0,0,0,0
111,1,68000,56,0,0,0,4,0,0,0
112,1,68000,0,0,0,0,4,0,0,0
305,5,68001,0,0,0,0,0,0,0,0
111,1,68010,56,0,0,0,4,0,0,0
112,1,68010,0,0,0,0,236,202,0,36
305,5,68011,0,0,0,0,0,0,0,0
111,1,68020,56,0,0,0,4,0,0,0
112,1,68020,0,0,0,0,236,202,0,36
305,5,68021,0,0,0,0,0,0,0,0
111,1,68030,56,0,0,0,4,0,0,0
112,1,68030,0,0,0,0,236,202,0,36
305,5,68031,0,0,0,0,0,0,0,0
100,1,68038,11,0,0,0,236,202,0,36
120,5,68038,0,0,0,0,0,0,0,0
121,4,68039,0,0,0,0,4,0,0,0
122,2,68039,244,1,0,0,4,0,0,0
123,4,68039,0,0,0,0,4,0,0,0
130,8,68040,46,76,0,48,245,159,134,1
131,3,68041,0,0,0,48,4,0,0,0
132,3,68041,224,230,11,48,4,0,0,0
133,8,68041,232,163,143,62,250,232,163,15
305,5,68042,0,0,0,0,0,0,0,0
140,5,68042,129,28,201,14,1,0,0,0
141,6,68042,1,0,1,0,1,0,0,0
142,4,68042,1,0,1,0,4,0,0,0
143,1,68042,0,0,1,0,4,0,0,0
